793	749	878	212	594	704	389	411	752	391	748	900	207	72	837	507	122	906	435	206
701	501	890	799	633	848	640	36	526	732	559	369	152	715	665	206	334	391	1000	821
861	976	527	701	98	702	422	62	947	78	968	1000	793	847	265	392	384	711	325	463
736	218	719	851	376	97	821	343	829	53	966	414	902	423	28	299	28	768	284	443
802	10	125	534	500	617	974	914	44	289	694	100	617	569	182	985	672	663	349	697
280	334	203	730	49	880	4	402	747	315	520	265	463	971	64	654	498	884	309	393
670	273	552	669	116	559	723	744	254	127	990	326	825	397	26	977	204	577	360	767
490	618	318	133	241	402	468	923	54	347	994	928	487	844	804	334	408	555	656	307
49	386	243	116	897	697	478	169	181	288	890	753	907	383	496	219	267	537	529	363
382	139	821	36	22	912	762	2	885	710	383	600	593	888	1000	93	551	875	762	116
686	471	449	943	273	63	812	353	756	913	231	265	24	613	379	404	549	799	361	648
842	604	176	499	818	509	470	866	472	936	609	948	643	269	819	189	774	170	633	316
71	468	670	921	134	57	69	272	219	692	518	425	396	290	429	927	240	428	952	825
461	151	158	242	299	505	43	144	910	221	77	834	568	596	440	397	4	873	656	526
38	375	596	219	598	777	527	67	564	163	242	797	43	315	471	753	683	414	59	982
244	47	405	992	857	858	69	847	897	889	852	802	533	159	665	95	743	256	756	281
961	733	56	828	890	921	224	544	282	783	3	833	879	852	622	79	813	878	707	968
654	359	260	854	11	113	550	426	184	458	898	996	667	278	936	999	216	541	526	93
74	444	115	682	971	808	623	835	734	122	793	50	176	369	484	269	378	203	317	400
937	867	974	356	661	288	131	161	312	398	242	903	197	542	613	402	698	530	428	905
307	656	639	457	606	354	797	565	462	139	835	460	608	335	263	296	488	8	96	601
546	98	61	933	783	243	392	408	874	839	103	754	113	677	902	501	436	303	424	729
562	998	394	972	956	370	443	772	604	44	568	458	842	867	252	951	46	577	264	925
280	189	839	917	358	779	120	323	658	625	233	886	145	138	681	406	385	479	779	823
376	26	500	11	361	865	457	60	299	967	383	168	315	157	754	136	965	966	966	168
725	925	974	390	838	588	253	935	456	461	787	31	138	841	620	707	536	736	234	457
452	251	90	579	744	530	587	411	401	694	800	494	631	118	313	612	137	586	237	473
626	194	18	8	528	951	555	577	757	158	655	959	911	881	11	108	71	848	96	262
458	428	438	191	814	438	962	230	164	590	54	314	741	941	532	538	346	201	17	465
86	457	271	100	481	374	89	978	178	651	457	330	743	578	391	219	433	307	92	911
219	138	765	491	97	73	417	489	716	219	284	206	223	190	437	313	941	562	336	366
948	843	601	304	73	41	59	51	351	388	527	804	826	66	159	95	538	546	982	13
464	382	806	497	471	428	60	454	276	198	595	916	582	268	3	747	391	542	440	418
103	452	923	259	481	682	446	738	205	310	98	953	55	8	842	121	486	405	609	60
210	29	720	150	175	113	778	590	141	778	232	78	703	201	834	731	22	457	143	479
20	910	242	649	304	845	135	262	18	655	911	276	23	456	639	923	36	175	142	371
428	520	653	379	752	376	708	611	483	252	195	960	863	862	754	505	979	272	872	443
472	289	446	984	392	552	172	785	124	943	764	971	779	516	455	2	975	635	871	677
180	749	24	715	870	260	370	389	662	468	281	988	973	107	441	854	717	932	921	796
23	835	511	112	903	896	377	195	685	982	294	209	967	668	854	190	991	338	584	698
729	847	983	84	418	889	794	538	982	191	336	868	614	323	804	63	128	10	740	365
647	608	655	903	746	163	934	840	590	45	629	629	382	994	685	482	698	931	922	946
8	648	451	770	546	133	908	3	790	673	550	664	837	173	348	721	873	856	258	445
538	696	113	236	243	808	889	279	245	420	291	307	71	985	668	606	190	530	228	680
976	952	286	39	652	405	432	798	445	835	818	212	319	601	150	935	976	651	554	94
517	32	984	885	218	365	480	255	99	248	300	78	157	993	705	363	401	738	557	615
299	621	737	173	864	404	688	658	667	995	895	573	537	762	104	72	552	876	438	405
31	832	918	609	442	560	437	69	894	275	696	910	992	225	956	810	35	833	633	375
122	24	11	475	595	311	34	706	634	139	481	40	634	894	420	955	673	396	712	27
814	483	296	467	464	407	899	691	908	951	598	852	633	813	440	281	299	480	308	656
904	974	185	391	299	67	830	569	23	834	360	273	153	541	351	918	341	937	578	812
768	298	149	761	866	666	463	275	165	144	844	994	905	703	786	284	199	263	605	842
150	580	781	88	588	426	746	868	91	121	374	538	818	620	76	780	593	174	646	915
598	480	243	333	678	624	999	246	446	282	136	858	898	383	107	367	315	595	366	129
340	557	190	685	677	603	387	912	904	606	787	272	285	699	113	705	465	454	354	637
336	841	901	889	972	320	833	232	197	361	847	589	769	636	83	505	456	396	998	96
802	975	826	965	963	421	284	624	152	196	24	74	629	933	852	870	298	741	543	239
790	123	641	217	672	861	228	351	408	654	949	583	956	13	559	604	837	250	261	670
920	58	626	195	967	560	139	159	873	901	677	894	580	176	830	949	989	911	899	530
604	105	722	131	91	116	580	564	497	401	144	286	244	811	252	136	673	21	358	849
216	784	839	936	782	449	451	894	28	466	380	385	1000	919	192	795	949	859	414	381
5	580	826	872	480	214	90	548	640	44	962	378	11	610	551	923	580	674	688	150
303	759	292	914	744	234	75	366	760	869	486	987	892	23	47	261	525	297	311	46
832	964	741	750	368	25	464	407	555	443	49	393	484	575	89	109	127	881	731	159
782	27	926	350	388	783	293	605	184	692	925	118	857	740	587	183	605	125	848	434
76	788	521	685	642	388	309	821	467	327	796	219	20	572	120	19	342	459	969	974
304	626	635	689	535	700	968	880	399	432	51	197	620	870	672	881	147	675	792	875
38	685	142	683	746	482	926	251	94	949	356	185	840	261	26	264	592	191	718	343
143	446	285	982	168	943	700	608	643	254	554	852	515	312	833	791	609	770	9	665
934	503	643	879	575	387	985	457	811	457	796	796	836	531	654	52	775	852	205	114
219	422	141	240	340	728	402	625	381	516	900	893	67	173	341	919	546	834	401	591
240	369	330	719	896	518	15	77	523	618	412	715	516	684	859	676	307	58	842	426
712	296	471	171	456	497	659	827	244	505	210	734	219	83	941	333	71	633	27	376
813	79	304	315	520	505	660	395	18	557	356	753	616	262	288	30	751	482	196	853
992	161	323	496	34	983	939	184	864	530	858	194	963	384	274	653	661	862	536	447
61	331	969	1000	675	437	677	961	104	470	478	509	48	793	656	216	340	799	49	690
606	765	93	323	375	559	131	790	377	680	603	983	180	829	417	936	633	65	268	765
139	311	556	445	748	795	928	135	524	991	562	608	347	61	29	298	76	862	773	168
120	681	171	84	511	214	793	769	30	11	242	75	621	703	775	43	283	392	503	582
20	262	332	403	518	432	324	538	996	784	389	663	557	250	784	930	620	65	906	881
555	94	946	869	629	172	606	620	87	806	844	70	501	191	603	745	723	507	779	275
699	503	14	678	318	336	974	130	290	210	71	13	797	926	406	478	877	967	667	748
35	8	743	227	803	53	452	75	436	207	35	880	909	625	522	311	757	74	674	836
571	620	534	830	801	77	432	726	419	597	599	991	320	212	370	112	572	710	164	160
583	984	814	480	263	590	881	230	40	575	427	892	625	93	891	333	138	864	985	191
655	94	945	153	746	102	456	99	207	829	352	54	861	259	460	745	885	860	907	307
228	391	316	774	177	302	580	90	192	345	952	375	461	802	872	256	802	421	472	161
556	258	333	308	296	984	976	596	465	503	846	636	74	23	786	176	801	483	103	824
889	358	514	368	448	404	451	936	578	186	748	440	984	848	360	439	332	689	630	641
754	153	870	461	119	832	103	123	393	931	500	662	417	488	208	284	289	944	748	293
391	42	796	18	105	280	872	51	840	205	767	775	960	134	107	767	855	317	249	168
997	942	593	62	909	829	512	84	372	936	882	783	167	97	44	922	681	130	47	584
202	463	855	544	240	739	410	388	765	288	162	354	806	655	292	226	208	465	387	385
755	22	57	456	432	819	660	545	422	525	577	195	642	860	558	89	275	876	104	901
355	454	991	410	533	574	804	596	458	799	257	103	520	740	989	839	250	770	895	312
861	389	295	645	763	846	413	214	711	666	848	855	349	936	783	794	509	953	71	465
159	841	420	140	602	895	878	266	595	226	519	669	25	835	154	388	443	577	579	129
374	760	725	342	602	434	663	936	713	112	490	40	271	401	535	382	86	608	977	799
95	126	423	15	695	884	622	441	831	574	1	874	525	693	808	21	978	566	789	113
58	327	214	792	839	157	115	105	784	309	75	48	964	735	902	663	620	40	282	130
349	734	300	782	474	258	972	454	137	405	988	599	121	103	977	117	599	532	294	253
164	521	490	795	582	159	717	971	875	481	175	780	208	508	647	630	985	951	217	56
629	292	406	621	913	772	457	466	767	475	657	752	503	118	716	374	899	894	217	461
167	2	124	813	144	624	866	673	637	901	917	794	420	407	801	94	748	809	37	842
224	306	983	539	378	720	584	284	637	13	617	410	905	802	76	112	926	230	597	98
513	728	112	24	147	625	506	68	408	812	662	386	877	727	701	704	919	517	130	149
854	281	608	437	817	166	6	628	464	339	431	301	550	470	138	325	297	928	462	674
894	229	123	630	357	735	270	160	589	709	924	571	455	82	690	877	221	581	827	750
223	951	524	705	305	142	447	209	435	756	215	704	336	716	740	501	885	728	149	440
427	347	396	493	203	648	108	964	852	279	931	914	95	335	298	597	490	245	434	884
911	955	343	821	848	829	735	627	990	702	658	158	110	575	661	432	676	189	414	191
3	262	651	100	266	211	12	395	98	144	177	924	168	749	297	766	398	526	309	471
251	81	935	964	624	919	218	147	198	875	289	611	166	306	812	527	698	437	583	150
914	940	39	718	795	223	912	687	771	871	771	791	466	790	192	971	78	856	770	440
94	127	629	577	261	854	576	659	505	365	297	924	754	593	493	330	401	538	527	622
15	370	28	480	136	65	546	654	810	926	148	999	329	691	835	52	593	497	902	698
529	531	823	220	128	462	76	667	431	443	305	622	741	187	552	771	54	195	165	708
637	564	87	990	190	676	128	329	802	814	100	40	583	492	161	428	296	615	873	288
849	680	362	316	619	552	713	838	373	195	489	287	977	196	195	109	763	693	711	174
853	886	7	29	165	485	619	51	119	673	919	61	323	874	83	141	865	340	107	190
145	433	10	352	77	141	6	132	26	814	297	493	370	463	676	934	653	882	276	109
229	332	788	311	993	627	463	329	276	424	104	403	258	162	686	676	763	443	483	733
989	256	166	777	211	268	621	855	616	604	725	808	788	436	358	380	770	223	436	319
989	972	181	778	745	103	926	584	341	554	487	601	748	918	689	416	870	121	474	250
401	218	249	243	712	141	682	749	118	204	356	180	594	13	87	942	618	554	846	989
617	976	318	178	813	89	758	803	659	360	543	941	655	417	630	407	343	851	676	967
211	13	233	559	978	469	719	82	120	839	146	449	66	328	38	680	707	857	891	704
264	607	513	953	956	516	4	557	295	680	49	518	181	643	310	993	854	268	702	710
467	833	901	793	265	391	400	895	246	891	587	819	4	401	918	901	199	868	641	788
985	836	199	92	555	933	945	873	184	158	618	760	697	130	918	65	149	915	330	453
556	282	912	787	233	760	54	537	466	323	332	259	10	669	837	592	444	277	874	687
761	806	569	970	233	422	931	399	856	547	152	565	430	657	107	710	713	771	476	141
930	748	281	539	730	430	395	311	263	345	999	251	504	299	931	802	838	324	531	820
500	526	315	70	218	703	68	718	344	257	379	794	129	845	740	829	15	20	380	32
34	231	600	567	584	400	585	163	223	880	564	946	855	940	253	949	122	181	879	469
279	967	59	187	78	451	478	881	951	735	841	563	861	962	581	618	475	491	855	395
31	107	65	81	143	917	109	57	68	783	194	221	88	805	4	272	715	297	112	407
845	925	852	691	541	203	634	362	804	708	65	304	854	664	660	588	532	759	601	824
646	345	275	102	403	536	110	738	40	44	677	666	976	600	784	98	30	807	50	527
770	691	848	113	630	160	792	781	529	517	975	53	656	944	482	103	394	383	588	226
59	126	32	436	479	815	745	423	945	527	346	347	764	792	145	384	75	707	694	485
501	497	400	779	496	167	217	299	719	348	641	242	4	992	794	593	165	682	129	986
957	608	427	274	324	567	642	824	962	110	325	520	214	875	796	676	494	972	961	300
116	395	944	804	913	60	35	150	833	284	770	593	503	513	221	147	298	516	95	194
589	547	461	326	975	806	189	641	926	821	755	724	176	437	755	213	799	490	217	421
155	279	519	446	255	391	884	257	454	376	202	534	846	974	923	770	823	923	454	421
398	586	2	666	449	304	611	724	377	336	839	247	368	221	146	198	762	430	621	963
257	332	158	772	186	209	474	544	969	332	470	11	897	274	172	343	451	597	215	159
191	933	668	349	346	959	489	463	902	840	2	40	722	304	172	254	851	362	521	431
219	373	233	936	95	968	353	941	892	456	654	411	752	455	632	42	850	939	819	161
909	508	731	547	324	207	512	891	493	309	507	260	107	914	51	191	850	401	385	832
